customer_id,age,income,region,credit_limit,signup_date
2174,56,76039,Suburban,26594,2022-03-19
2175,18,33570,Urban_High_Income,25606,2022-12-29
2176,26,36064,Suburban,24569,2023-07-25
2177,35,82232,Suburban,28790,2023-03-28
2178,29,20000,Suburban,9299,2022-10-24
2179,61,61372,Rural,33993,2022-11-15
2180,45,53348,Rural,23906,2023-01-24
2181,30,20000,Urban_Mid_Income,14316,2022-12-31
2182,33,85683,Suburban,61107,2022-02-01
2183,18,52592,Urban_Mid_Income,32820,2022-07-11
2184,50,76406,Suburban,56133,2022-06-16
2185,19,75658,Urban_High_Income,48121,2022-01-17
2186,53,61641,Suburban,44645,2022-07-22
2187,68,107248,Urban_High_Income,41969,2023-08-06
2188,27,37851,Rural,19262,2022-01-15
2189,24,54213,Suburban,27180,2022-11-04
2190,51,77311,Urban_Mid_Income,51138,2022-06-06
2191,62,80929,Urban_Mid_Income,46373,2022-11-28
2192,26,34829,Rural,18435,2023-06-17
2193,47,82795,Urban_Mid_Income,38951,2023-03-14
2194,55,20000,Urban_Mid_Income,12212,2023-11-26
2195,36,83055,Suburban,55648,2023-01-15
2196,50,83432,Urban_Mid_Income,64067,2022-08-16
2197,63,96781,Suburban,63515,2023-12-23
2198,69,75857,Rural,59601,2023-06-16
2199,32,94253,Urban_High_Income,38849,2023-05-05
2200,80,79693,Rural,52125,2022-01-26
2201,18,35594,Suburban,21584,2022-05-13
2202,51,55239,Rural,21551,2023-02-27
2203,65,63588,Rural,35755,2022-02-06
2204,39,46960,Rural,34012,2023-11-28
2205,57,53551,Urban_Mid_Income,21103,2022-02-16
2206,35,21594,Rural,7417,2022-02-08
2207,43,97606,Urban_High_Income,44194,2022-06-05
2208,41,68061,Suburban,45596,2022-08-30
2209,33,59217,Suburban,40991,2023-10-26
2210,40,72856,Suburban,39325,2023-08-04
2211,43,65350,Rural,23876,2022-05-23
2212,36,56399,Urban_Mid_Income,36753,2023-04-29
2213,26,29382,Rural,9305,2022-05-29
2214,45,52963,Rural,37046,2022-03-27
2215,39,44352,Rural,33659,2023-02-19
2216,48,94118,Urban_Mid_Income,55200,2023-10-12
2217,18,25641,Rural,13056,2022-01-18
2218,48,85330,Urban_Mid_Income,58369,2022-02-01
2219,57,59582,Rural,44287,2022-03-15
2220,25,23260,Urban_High_Income,7170,2023-01-14
2221,42,25645,Urban_Mid_Income,19890,2023-08-28
2222,50,55205,Rural,44130,2023-01-08
2223,52,29004,Rural,21634,2022-11-10
2224,32,54219,Rural,31834,2022-02-21
2225,46,57111,Rural,45467,2023-11-21
2226,18,61445,Suburban,20901,2023-02-22
2227,18,38822,Urban_Mid_Income,30040,2022-12-24
2228,28,88973,Urban_High_Income,55763,2023-07-03
2229,29,33881,Suburban,18029,2022-05-28
2230,42,73475,Urban_Mid_Income,39239,2023-03-31
2231,27,54169,Urban_High_Income,33478,2023-05-23
2232,40,65709,Suburban,26178,2023-10-19
2233,18,61389,Suburban,26665,2023-01-12
2234,26,77905,Urban_High_Income,35501,2023-05-21
2235,80,74581,Rural,43608,2023-11-24
2236,33,61714,Urban_Mid_Income,21719,2022-06-11
2237,66,86620,Suburban,65146,2022-10-02
2238,64,120732,Suburban,79324,2023-12-24
2239,47,87887,Suburban,27978,2023-01-23
2240,52,56899,Rural,41754,2022-11-06
2241,42,58141,Rural,37625,2022-12-29
2242,35,35117,Suburban,21668,2022-05-25
2243,63,97835,Suburban,76532,2023-06-30
2244,43,49504,Urban_Mid_Income,36087,2022-12-30
2245,57,98833,Urban_Mid_Income,34329,2022-04-18
2246,18,50371,Rural,31269,2023-10-19
2247,50,109546,Suburban,57489,2023-06-07
2248,37,47723,Suburban,18543,2022-12-16
2249,52,81728,Urban_Mid_Income,48136,2023-06-25
2250,34,50653,Suburban,28253,2023-02-28
2251,47,95293,Urban_Mid_Income,32991,2022-11-04
2252,63,90617,Suburban,64244,2022-06-14
2253,30,49097,Urban_High_Income,36270,2023-12-28
2254,51,94054,Suburban,71459,2023-11-10
2255,46,93274,Suburban,67328,2023-02-01
2256,42,62743,Urban_Mid_Income,46641,2023-09-25
2257,33,51936,Rural,40861,2023-04-24
2258,51,75687,Urban_Mid_Income,56854,2023-08-17
2259,18,59133,Urban_High_Income,41163,2023-01-11
2260,50,95807,Suburban,51711,2022-06-10
2261,42,45709,Rural,28103,2022-05-28
2262,18,20000,Suburban,6332,2022-10-06
2263,37,59349,Rural,36646,2023-12-22
2264,26,59258,Urban_High_Income,42952,2022-06-10
2265,49,44301,Urban_Mid_Income,22105,2023-08-23
2266,41,60136,Urban_High_Income,28173,2022-07-07
2267,80,100688,Suburban,71381,2023-04-04
2268,67,103526,Urban_High_Income,70208,2023-08-11
2269,37,61335,Suburban,31120,2023-10-23
2270,46,91876,Suburban,33549,2022-07-06
2271,47,55549,Rural,23078,2022-01-25
2272,46,61734,Urban_Mid_Income,32424,2023-03-16
2273,49,83375,Rural,56002,2023-11-03
2274,36,51589,Urban_High_Income,20264,2022-12-22
2275,51,88070,Suburban,66752,2022-10-15
2276,55,65629,Urban_Mid_Income,31832,2022-12-27
2277,47,42790,Urban_Mid_Income,28281,2023-04-11
2278,45,78935,Suburban,36675,2023-10-12
2279,55,57902,Rural,45390,2023-10-29
2280,45,45779,Urban_Mid_Income,24102,2022-12-17
2281,27,90610,Suburban,38332,2023-09-18
2282,65,66924,Urban_Mid_Income,25368,2022-07-17
2283,56,115224,Urban_High_Income,72796,2022-03-13
2284,18,78623,Urban_High_Income,40455,2023-04-16
2285,49,63338,Urban_Mid_Income,48986,2023-10-07
2286,49,94651,Suburban,47604,2022-12-26
2287,42,51152,Rural,17153,2022-06-05
2288,40,64801,Suburban,44507,2022-07-14
2289,63,115925,Urban_High_Income,41460,2023-05-28
2290,50,53139,Urban_Mid_Income,17873,2022-04-17
2291,38,51466,Rural,33593,2022-01-16
2292,41,51596,Rural,17038,2023-05-23
2293,64,94167,Urban_High_Income,40143,2022-06-10
2294,46,95630,Urban_Mid_Income,70616,2023-03-08
2295,52,89102,Urban_Mid_Income,36034,2023-10-09
2296,57,81387,Suburban,42862,2023-07-09
2297,34,44084,Urban_Mid_Income,20495,2023-12-03
2298,42,67972,Rural,47948,2022-12-19
2299,42,60688,Urban_Mid_Income,24652,2023-02-23
2300,50,84848,Suburban,43626,2023-05-30
2301,35,52305,Rural,27820,2023-09-19
2302,54,77796,Urban_Mid_Income,51500,2022-12-26
2303,48,122995,Urban_High_Income,75371,2022-04-29
2304,50,65174,Urban_Mid_Income,21307,2022-06-10
2305,56,127060,Suburban,55463,2022-08-22
2306,24,38233,Rural,14857,2023-12-15
2307,39,40253,Rural,14464,2023-02-06
2308,32,51056,Rural,36953,2022-10-19
2309,49,52116,Rural,40498,2023-07-20
2310,53,74657,Suburban,59561,2022-11-26
2311,50,92340,Suburban,62791,2023-08-10
2312,47,78594,Suburban,36450,2022-04-09
2313,67,122034,Urban_Mid_Income,49235,2023-12-03
2314,27,36851,Suburban,13147,2023-09-27
2315,48,67463,Rural,23642,2023-01-29
2316,31,70104,Suburban,36915,2022-12-11
2317,35,40426,Urban_High_Income,21980,2022-04-21
2318,18,55557,Suburban,17046,2022-02-16
2319,36,41487,Urban_Mid_Income,25477,2022-05-11
2320,48,92910,Urban_Mid_Income,45381,2022-05-13
2321,33,55617,Suburban,18775,2022-11-15
2322,39,80535,Urban_High_Income,48543,2023-07-21
2323,59,63505,Rural,35517,2023-03-13
2324,44,67390,Suburban,43900,2023-06-29
2325,33,30845,Rural,10075,2023-08-12
2326,62,83720,Urban_Mid_Income,31881,2023-10-02
2327,42,53255,Rural,20653,2022-01-05
2328,44,60088,Rural,28596,2023-09-20
2329,52,58445,Suburban,32773,2023-07-22
2330,35,20000,Suburban,12824,2023-05-28
2331,27,44424,Suburban,23694,2023-12-03
2332,32,20000,Urban_Mid_Income,10666,2023-12-22
2333,23,24486,Rural,9498,2023-03-14
2334,43,75987,Urban_High_Income,46320,2023-06-13
2335,46,42734,Rural,15670,2022-05-07
2336,45,61377,Suburban,18692,2022-07-14
2337,44,67735,Rural,47329,2022-10-05
2338,62,127790,Urban_Mid_Income,90951,2023-01-31
2339,36,36167,Suburban,24240,2022-04-03
2340,40,56713,Urban_Mid_Income,34329,2023-04-01
2341,46,70894,Suburban,55324,2022-04-17
2342,43,86716,Urban_High_Income,52807,2023-01-11
2343,46,69467,Urban_Mid_Income,28270,2022-06-16
2344,62,95261,Urban_Mid_Income,44724,2023-09-14
2345,18,20000,Urban_High_Income,15883,2023-05-05
2346,41,80858,Urban_Mid_Income,48481,2023-10-21
2347,32,27351,Rural,12414,2023-03-07
2348,38,74412,Suburban,41117,2022-02-10
2349,43,74906,Suburban,54576,2022-05-06
2350,36,38587,Suburban,15206,2022-01-05
2351,33,42454,Rural,18522,2022-01-19
2352,43,85268,Urban_High_Income,63200,2022-12-19
2353,63,89047,Urban_Mid_Income,33399,2023-09-25
2354,29,56565,Urban_Mid_Income,17129,2023-06-08
2355,55,86830,Urban_Mid_Income,37019,2022-02-11
2356,18,27076,Rural,14665,2022-05-18
2357,64,110372,Urban_High_Income,51727,2023-05-23
2358,41,51243,Urban_Mid_Income,19167,2022-04-15
2359,23,53437,Suburban,41024,2023-04-19
2360,45,125575,Urban_High_Income,94235,2022-02-08
2361,38,59384,Suburban,34190,2023-07-15
2362,43,85895,Urban_High_Income,55053,2022-03-06
2363,44,82299,Suburban,60542,2023-12-12
2364,65,99858,Urban_Mid_Income,30143,2022-02-17
2365,18,56066,Suburban,24355,2022-02-05
2366,46,48854,Urban_Mid_Income,31400,2022-02-08
2367,54,61095,Rural,24864,2022-03-04
2368,48,92367,Suburban,59601,2023-12-02
2369,24,30849,Rural,16442,2022-11-11
2370,70,70042,Suburban,39140,2023-09-30
2371,44,91209,Suburban,38859,2022-08-30
2372,32,48434,Urban_Mid_Income,26905,2022-07-28
2373,45,54692,Suburban,39003,2022-08-17
2374,52,77261,Suburban,53376,2023-09-12
2375,29,32011,Rural,13225,2022-05-23
2376,60,103610,Suburban,53467,2022-10-09
2377,44,49290,Urban_Mid_Income,29707,2023-10-27
2378,48,66033,Urban_Mid_Income,42187,2022-09-03
2379,33,35223,Urban_Mid_Income,15359,2023-02-03
2380,19,20000,Rural,6157,2022-10-03
2381,34,38559,Suburban,12804,2023-03-17
2382,44,37654,Suburban,24470,2023-07-22
2383,65,120459,Urban_High_Income,86735,2023-05-02
2384,60,101884,Urban_Mid_Income,78299,2022-12-16
2385,35,78333,Suburban,62258,2022-09-06
2386,46,85323,Urban_Mid_Income,63591,2022-11-13
2387,25,54439,Rural,16771,2023-11-15
2388,34,60945,Urban_High_Income,38190,2022-11-26
2389,18,20000,Suburban,7933,2023-11-16
2390,51,73537,Urban_Mid_Income,30066,2022-12-16
2391,32,77008,Suburban,41200,2022-01-20
2392,53,39231,Suburban,14019,2022-01-26
2393,57,115365,Suburban,85446,2022-03-24
2394,54,43235,Rural,32474,2023-10-30
2395,37,75362,Suburban,56544,2023-02-26
2396,18,70986,Urban_High_Income,22534,2022-06-04
2397,38,53669,Suburban,38694,2022-07-01
2398,29,40038,Urban_Mid_Income,27327,2023-02-12
2399,41,41156,Suburban,20390,2023-03-23
2400,33,93013,Suburban,53585,2022-02-02
2401,18,20000,Urban_Mid_Income,9884,2022-02-11
2402,78,116662,Urban_Mid_Income,89584,2023-03-12
2403,55,96541,Urban_Mid_Income,76574,2022-09-03
2404,57,61905,Rural,40889,2022-09-22
2405,32,27709,Rural,11642,2022-03-14
2406,30,60618,Suburban,26881,2023-08-31
2407,68,126346,Urban_High_Income,51506,2022-08-11
2408,56,47145,Rural,27528,2023-07-08
2409,26,20892,Suburban,7997,2023-04-11
2410,45,87150,Urban_Mid_Income,29174,2023-09-23
2411,18,32120,Urban_Mid_Income,13387,2023-11-22
2412,18,28412,Rural,14225,2023-03-27
2413,59,115715,Suburban,60510,2023-04-13
2414,40,82733,Urban_High_Income,44835,2022-01-31
2415,44,68383,Urban_High_Income,22281,2023-10-04
2416,57,49829,Rural,33522,2022-06-12
2417,22,38728,Suburban,21712,2023-08-03
2418,62,71662,Rural,29166,2022-10-27
2419,43,104054,Suburban,73565,2022-02-03
2420,33,61361,Urban_High_Income,30379,2022-08-08
2421,18,47254,Urban_High_Income,32003,2022-03-15
2422,52,89278,Urban_Mid_Income,48046,2023-07-25
2423,18,26629,Suburban,16515,2022-07-26
2424,43,69122,Suburban,45340,2022-12-12
2425,24,38201,Rural,11856,2022-12-27
2426,45,97728,Suburban,44273,2023-12-16
2427,69,105278,Urban_Mid_Income,82315,2022-11-18
2428,49,53491,Suburban,40738,2022-08-23
2429,42,74351,Urban_High_Income,50664,2023-10-19
2430,28,55006,Suburban,25346,2022-12-01
2431,38,73504,Urban_High_Income,24051,2022-08-16
2432,55,54488,Rural,22159,2022-12-26
2433,28,67081,Urban_Mid_Income,38334,2022-08-12
2434,74,82256,Rural,63142,2023-10-19
2435,46,90537,Urban_Mid_Income,54912,2022-01-22
2436,18,22317,Urban_Mid_Income,8684,2023-11-01
2437,72,68770,Rural,51484,2023-10-25
2438,63,91405,Urban_Mid_Income,29078,2022-09-27
2439,45,109647,Suburban,86452,2023-06-02
2440,40,52458,Rural,40719,2023-10-03
2441,19,20000,Urban_Mid_Income,8442,2022-04-07
2442,37,79286,Urban_High_Income,56177,2022-08-03
2443,66,97235,Suburban,58899,2023-06-27
2444,44,67938,Urban_Mid_Income,26448,2022-07-26
2445,36,36846,Urban_Mid_Income,22365,2023-10-19
2446,29,43354,Urban_Mid_Income,30200,2023-12-09
2447,26,50514,Urban_High_Income,24583,2023-08-30
2448,20,50033,Suburban,32224,2022-06-04
2449,52,68925,Urban_Mid_Income,40377,2023-08-08
2450,45,67369,Rural,52440,2022-06-08
2451,18,52189,Urban_High_Income,26376,2022-04-02
2452,22,29157,Urban_High_Income,16993,2022-07-18
2453,19,40884,Suburban,19098,2022-04-30
2454,34,45952,Rural,33387,2022-05-16
2455,46,49899,Urban_Mid_Income,31566,2022-01-27
2456,32,36859,Rural,28719,2022-10-14
2457,45,88805,Suburban,40083,2023-05-31
2458,46,83305,Suburban,65092,2022-09-30
2459,22,33034,Urban_High_Income,25661,2022-01-19
2460,18,78733,Urban_High_Income,51771,2023-09-16
2461,41,48463,Urban_Mid_Income,35717,2022-07-26
2462,25,37571,Urban_Mid_Income,27440,2022-07-21
2463,46,62835,Rural,36898,2023-09-25
2464,23,70210,Suburban,41221,2023-10-11
2465,18,27953,Rural,16954,2023-07-04
2466,58,76725,Rural,50316,2022-02-22
2467,18,20000,Rural,10405,2022-02-16
2468,38,91849,Suburban,65097,2023-10-30
2469,61,101189,Urban_Mid_Income,58591,2023-03-14
2470,55,103561,Urban_High_Income,67596,2023-04-05
2471,29,84137,Urban_High_Income,38283,2022-11-05
2472,22,53048,Suburban,31917,2022-03-11
2473,19,39210,Rural,20012,2022-03-31
2474,49,128053,Urban_High_Income,72589,2023-09-16
2475,28,40693,Rural,24200,2022-07-10
2476,22,58181,Suburban,32094,2023-06-18
2477,46,40124,Rural,26483,2023-05-17
2478,29,77846,Urban_High_Income,43262,2022-11-06
2479,53,79511,Suburban,28550,2022-06-29
2480,42,102239,Urban_High_Income,34503,2022-04-09
2481,80,69674,Rural,42358,2023-08-02
2482,45,34961,Rural,21628,2023-05-31
2483,41,67212,Suburban,45823,2022-03-27
2484,42,78252,Suburban,57392,2022-04-17
2485,22,59166,Suburban,30546,2022-03-23
2486,33,42825,Urban_Mid_Income,19377,2022-05-09
2487,26,30597,Suburban,13162,2022-12-21
2488,72,92385,Suburban,65948,2022-03-28
2489,41,73528,Suburban,29693,2023-08-11
2490,45,52168,Suburban,41247,2022-06-23
2491,43,79731,Urban_Mid_Income,37046,2023-02-10
2492,18,62032,Urban_High_Income,19617,2022-10-19
2493,24,44180,Suburban,16655,2023-10-26
2494,60,41847,Rural,25317,2022-06-20
2495,18,39337,Urban_Mid_Income,22217,2022-08-29
2496,51,76267,Urban_Mid_Income,46729,2022-02-03
2497,25,61013,Urban_Mid_Income,29175,2022-09-07
2498,70,93695,Urban_Mid_Income,38752,2023-02-02
2499,23,37450,Urban_Mid_Income,17903,2022-07-24
2500,37,46645,Rural,31606,2022-06-17
2501,39,39880,Rural,20511,2023-08-19
2502,53,92882,Urban_Mid_Income,57352,2023-03-23
2503,32,63349,Urban_High_Income,34185,2022-05-18
2504,49,43956,Suburban,34259,2023-09-03
2505,48,42720,Rural,32284,2023-07-13
2506,68,131293,Urban_High_Income,52680,2022-09-11
2507,35,59142,Urban_Mid_Income,25526,2022-08-13
2508,30,35224,Rural,12544,2023-04-27
2509,64,74675,Rural,50853,2023-04-28
2510,39,75912,Urban_High_Income,57499,2022-11-20
2511,57,74919,Suburban,30177,2022-09-02
2512,55,58839,Rural,19372,2022-04-16
2513,18,63901,Suburban,31545,2022-06-01
2514,29,20000,Rural,12267,2023-11-26
2515,28,48968,Urban_Mid_Income,15815,2022-06-03
2516,34,38608,Rural,19721,2022-08-08
2517,32,37257,Rural,21773,2022-03-06
2518,42,49370,Rural,23332,2022-10-20
2519,28,53348,Urban_Mid_Income,24177,2022-08-06
2520,19,43978,Urban_Mid_Income,27488,2022-01-14
2521,27,41829,Rural,16517,2022-09-25
2522,19,50237,Urban_High_Income,20072,2023-06-02
2523,27,20000,Rural,15819,2022-05-18
2524,49,33542,Rural,14264,2023-10-25
2525,26,38199,Rural,25335,2022-06-19
2526,22,62337,Suburban,30673,2023-08-11
2527,36,40407,Rural,15118,2022-01-17
2528,30,20769,Urban_Mid_Income,12800,2023-08-16
2529,18,39864,Urban_Mid_Income,31714,2023-01-02
2530,22,27235,Rural,10679,2022-01-31
2531,27,58324,Urban_Mid_Income,33336,2022-12-16
2532,27,40484,Urban_Mid_Income,24316,2023-01-22
2533,70,102750,Urban_Mid_Income,52471,2023-09-25
2534,46,49241,Suburban,38332,2022-10-31
2535,65,124570,Urban_High_Income,65064,2022-02-20
2536,25,45385,Urban_High_Income,35655,2023-01-10
2537,52,33744,Rural,21063,2022-10-21
2538,47,97613,Suburban,60217,2023-05-31
2539,36,57995,Urban_Mid_Income,21486,2022-05-04
2540,49,59296,Suburban,32615,2023-09-24
2541,39,48988,Suburban,32628,2023-11-19
2542,54,52096,Suburban,27282,2022-08-16
2543,18,46654,Urban_Mid_Income,29195,2023-04-01
2544,43,34100,Urban_Mid_Income,24944,2023-04-22
2545,35,77654,Suburban,38545,2022-07-16
2546,33,53197,Urban_Mid_Income,37500,2022-06-21
2547,63,55142,Suburban,21990,2023-04-09
2548,32,86902,Urban_Mid_Income,66656,2022-11-04
2549,47,73710,Urban_High_Income,30618,2023-07-22
2550,40,40498,Suburban,20372,2022-01-02
2551,46,104627,Urban_High_Income,69971,2023-05-21
2552,59,60359,Rural,25566,2022-12-27
2553,76,86255,Suburban,64662,2023-12-07
2554,39,50700,Rural,28642,2022-03-05
2555,18,20000,Suburban,9086,2022-11-04
2556,57,74904,Rural,49949,2022-12-17
2557,47,66880,Urban_Mid_Income,21901,2023-06-15
2558,32,82946,Suburban,55178,2022-01-12
2559,23,49815,Rural,26662,2022-09-07
2560,57,103131,Suburban,77120,2022-06-28
2561,37,39396,Rural,12551,2022-11-05
2562,29,36588,Rural,28534,2023-11-12
2563,49,63808,Rural,46891,2023-01-08
2564,36,37867,Rural,24347,2023-10-12
2565,39,86294,Urban_High_Income,48351,2022-04-20
2566,59,52752,Rural,38388,2022-03-14
2567,29,61843,Urban_Mid_Income,30211,2022-02-01
2568,59,66409,Rural,35051,2023-02-14
2569,48,94764,Urban_Mid_Income,70758,2022-06-09
2570,44,67361,Suburban,38515,2022-08-20
2571,34,28060,Rural,18981,2023-09-15
2572,38,37088,Urban_Mid_Income,12090,2023-11-05
2573,46,56315,Suburban,23949,2022-04-13
2574,21,42327,Urban_Mid_Income,31244,2022-03-23
2575,48,92031,Suburban,27982,2022-11-22
2576,71,130872,Urban_High_Income,54790,2022-11-25
2577,34,32020,Rural,16737,2023-01-28
2578,62,101470,Urban_High_Income,71783,2022-05-08
2579,42,41915,Suburban,13252,2022-06-09
2580,43,100307,Urban_High_Income,70032,2022-04-28
2581,48,65914,Urban_Mid_Income,26179,2023-12-25
2582,42,61169,Suburban,32633,2023-06-15
2583,44,54329,Rural,35347,2023-02-07
2584,26,56153,Urban_High_Income,44061,2023-01-24
2585,18,20000,Rural,8626,2023-05-21
2586,38,72446,Suburban,46312,2022-02-17
2587,49,42663,Suburban,30105,2022-03-20
2588,67,83821,Rural,26555,2023-12-15
2589,59,72199,Urban_High_Income,41735,2023-09-23
2590,38,39055,Suburban,30331,2022-03-16
2591,53,102376,Urban_Mid_Income,45331,2023-10-18
2592,31,77228,Suburban,41777,2022-12-24
2593,51,69548,Suburban,31136,2022-11-17
2594,46,64290,Suburban,38767,2022-04-03
2595,40,50280,Urban_High_Income,27443,2023-12-04
2596,44,91650,Suburban,38807,2022-10-18
2597,56,90876,Suburban,42079,2022-09-25
2598,34,67638,Suburban,34654,2022-11-12
2599,46,87408,Urban_Mid_Income,64407,2023-10-09
2600,33,60284,Suburban,44995,2023-10-10
2601,60,106253,Urban_Mid_Income,76923,2023-03-23
2602,29,42248,Suburban,26912,2023-05-08
2603,53,121221,Suburban,75395,2022-09-09
2604,41,29751,Urban_Mid_Income,18961,2023-04-17
2605,72,132427,Suburban,104091,2022-01-29
2606,19,25164,Suburban,18280,2023-06-03
2607,65,106098,Urban_Mid_Income,56828,2022-07-06
2608,38,65054,Suburban,43737,2022-02-22
2609,18,54125,Urban_Mid_Income,40288,2023-06-05
2610,70,68066,Rural,22198,2022-10-22
2611,33,69805,Suburban,40948,2023-09-16
2612,41,88119,Urban_Mid_Income,28189,2022-11-14
2613,27,66102,Rural,36221,2023-01-17
2614,35,51719,Urban_Mid_Income,39979,2023-12-10
2615,70,50395,Rural,34205,2023-10-04
2616,36,87729,Suburban,32957,2023-11-01
2617,33,58489,Urban_High_Income,33833,2023-03-12
2618,40,49679,Urban_Mid_Income,33486,2023-07-14
2619,42,44392,Urban_Mid_Income,22566,2022-06-14
2620,33,33476,Rural,15737,2023-07-27
2621,30,44929,Suburban,16532,2023-01-09
2622,36,47091,Rural,34639,2022-11-13
2623,48,81673,Suburban,50571,2022-06-15
2624,59,71961,Rural,29249,2022-04-08
2625,29,38775,Urban_Mid_Income,15369,2022-04-05
2626,62,63015,Rural,43307,2023-05-04
2627,20,35012,Urban_High_Income,25574,2022-10-23
2628,29,97518,Urban_High_Income,55154,2022-06-27
2629,46,52990,Rural,40741,2022-01-17
2630,27,75897,Urban_High_Income,57915,2022-08-22
2631,57,68942,Urban_Mid_Income,35422,2023-05-12
2632,45,68199,Suburban,44105,2022-08-11
2633,61,97282,Urban_Mid_Income,71817,2023-02-16
2634,55,65382,Urban_Mid_Income,51575,2023-06-21
2635,43,74987,Urban_High_Income,37080,2022-11-30
2636,57,39989,Urban_Mid_Income,17456,2023-11-19
2637,28,51938,Urban_High_Income,30878,2022-07-05
2638,74,97959,Urban_Mid_Income,35329,2023-02-18
2639,49,76184,Urban_Mid_Income,30925,2023-03-26
2640,18,28783,Suburban,10605,2023-03-20
2641,30,90836,Suburban,32501,2022-10-10
2642,67,64391,Rural,23442,2022-08-15
2643,37,43021,Rural,28550,2022-07-16
2644,67,58170,Suburban,21708,2022-06-14
2645,52,75993,Suburban,25543,2023-06-30
2646,18,27492,Suburban,12331,2022-01-10
2647,55,72735,Rural,50869,2022-02-27
2648,40,42571,Rural,24886,2022-07-24
2649,38,83428,Suburban,27807,2022-01-01
2650,28,24700,Rural,12510,2023-07-10
2651,58,102474,Suburban,67195,2022-04-22
2652,58,104088,Suburban,74936,2022-12-13
2653,45,82414,Suburban,26712,2022-04-22
2654,25,40804,Urban_Mid_Income,14234,2023-07-16
2655,42,94303,Suburban,46067,2022-09-15
2656,38,68224,Suburban,44683,2023-08-26
2657,56,106526,Urban_High_Income,57180,2023-08-04
2658,25,20000,Rural,15341,2023-11-02
2659,44,49360,Urban_Mid_Income,19372,2023-06-27
2660,46,114194,Urban_High_Income,54704,2022-09-29
2661,25,65483,Urban_Mid_Income,48228,2022-02-09
2662,35,90610,Suburban,66219,2023-07-25
2663,39,70141,Urban_Mid_Income,43904,2022-10-01
2664,39,36276,Rural,20539,2022-03-21
